experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-25T17:06:44.905Z,UpdatedHeaterDC,delta_dc=-2.369999999999997,"{""current_dc"": 0.0, ""delta_dc"": -2.369999999999997, ""target_temperature"": 27.6, ""latest_temperature"": 30.0}",2026-08-25 22:51:44.905,1374.751388888889
Pulse experiments,pioreactor01,2026-08-25T17:10:04.970Z,UpdatedHeaterDC,delta_dc=-2.6,"{""current_dc"": 0.0, ""delta_dc"": -2.6, ""target_temperature"": 27.6, ""latest_temperature"": 30.0}",2026-08-25 22:55:04.970,1374.806944444445
Pulse experiments,pioreactor01,2026-08-25T17:13:24.544Z,UpdatedHeaterDC,delta_dc=-2.2399999999999953,"{""current_dc"": 0.0, ""delta_dc"": -2.2399999999999953, ""target_temperature"": 27.6, ""latest_temperature"": 29.95}",2026-08-25 22:58:24.544,1374.8625
Pulse experiments,pioreactor01,2026-08-25T17:16:44.423Z,UpdatedHeaterDC,delta_dc=-2.3980000000000126,"{""current_dc"": 0.0, ""delta_dc"": -2.3980000000000126, ""target_temperature"": 27.6, ""latest_temperature"": 29.94}",2026-08-25 23:01:44.423,1374.918055555556
Pulse experiments,pioreactor01,2026-08-25T17:20:04.422Z,UpdatedHeaterDC,delta_dc=-2.3000000000000065,"{""current_dc"": 0.0, ""delta_dc"": -2.3000000000000065, ""target_temperature"": 27.6, ""latest_temperature"": 29.92}",2026-08-25 23:05:04.422,1374.973611111111
Pulse experiments,pioreactor01,2026-08-25T17:23:24.423Z,UpdatedHeaterDC,delta_dc=-2.103999999999985,"{""current_dc"": 0.0, ""delta_dc"": -2.103999999999985, ""target_temperature"": 27.6, ""latest_temperature"": 29.88}",2026-08-25 23:08:24.423,1375.029166666667
Pulse experiments,pioreactor01,2026-08-25T17:26:44.413Z,UpdatedHeaterDC,delta_dc=-2.2879999999999976,"{""current_dc"": 0.0, ""delta_dc"": -2.2879999999999976, ""target_temperature"": 27.6, ""latest_temperature"": 29.88}",2026-08-25 23:11:44.413,1375.084722222222
Pulse experiments,pioreactor01,2026-08-25T17:30:04.432Z,UpdatedHeaterDC,delta_dc=-1.7839999999999954,"{""current_dc"": 0.0, ""delta_dc"": -1.7839999999999954, ""target_temperature"": 27.6, ""latest_temperature"": 29.81}",2026-08-25 23:15:04.432,1375.140277777778
Pulse experiments,pioreactor01,2026-08-25T17:33:24.432Z,UpdatedHeaterDC,delta_dc=-2.1059999999999968,"{""current_dc"": 0.0, ""delta_dc"": -2.1059999999999968, ""target_temperature"": 26.4, ""latest_temperature"": 29.81}",2026-08-25 23:18:24.432,1375.195833333333
Pulse experiments,pioreactor01,2026-08-25T17:36:45.080Z,UpdatedHeaterDC,delta_dc=-2.1059999999999968,"{""current_dc"": 0.0, ""delta_dc"": -2.1059999999999968, ""target_temperature"": 26.4, ""latest_temperature"": 29.81}",2026-08-25 23:21:45.080,1375.251666666667
