experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-02T21:09:11.891Z,"features={'previous_heater_dc': 25.83, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [42.75, 41.822916666666664, 41.125, 40.520833333333336, 40.0, 39.510416666666664, 39.104166666666664, 38.739583333333336, 38.375, 38.0625, 37.8125, 37.572916666666664, 37.364583333333336, 37.125, 36.9375, 36.802083333333336, 36.635416666666664, 36.5, 36.375, 36.25, 36.135416666666664]}",app,DEBUG,temperature_automation,2026-09-03 02:54:11.891,1570.792222222222
Pulse experiments,pioreactor01,2026-09-02T21:09:11.981Z,PID output = 1.5000000000000226,app,DEBUG,temperature_automation,2026-09-03 02:54:11.981,1570.792222222222
Pulse experiments,pioreactor01,2026-09-02T21:09:11.986Z,UpdatedHeaterDC: delta_dc=1.5000000000000226,app,INFO,temperature_automation,2026-09-03 02:54:11.986,1570.792222222222
Pulse experiments,pioreactor01,2026-09-02T21:12:29.686Z,"features={'previous_heater_dc': 27.33, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [43.291666666666664, 42.302083333333336, 41.552083333333336, 40.875, 40.3125, 39.84375, 39.375, 38.989583333333336, 38.625, 38.3125, 38.0, 37.75, 37.510416666666664, 37.3125, 37.125, 36.927083333333336, 36.75, 36.604166666666664, 36.458333333333336, 36.322916666666664, 36.1875]}",app,DEBUG,temperature_automation,2026-09-03 02:57:29.686,1570.847222222222
Pulse experiments,pioreactor01,2026-09-02T21:12:30.363Z,PID output = -2.4379999999999855,app,DEBUG,temperature_automation,2026-09-03 02:57:30.363,1570.8475
Pulse experiments,pioreactor01,2026-09-02T21:12:30.365Z,UpdatedHeaterDC: delta_dc=-2.4379999999999855,app,INFO,temperature_automation,2026-09-03 02:57:30.365,1570.8475
Pulse experiments,pioreactor01,2026-09-02T21:15:54.400Z,"features={'previous_heater_dc': 24.89, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [42.625, 41.6875, 41.010416666666664, 40.427083333333336, 39.885416666666664, 39.4375, 39.020833333333336, 38.666666666666664, 38.3125, 38.010416666666664, 37.770833333333336, 37.5, 37.3125, 37.125, 36.9375, 36.75, 36.614583333333336, 36.4375, 36.322916666666664, 36.1875, 36.0625]}",app,DEBUG,temperature_automation,2026-09-03 03:00:54.400,1570.904166666667
Pulse experiments,pioreactor01,2026-09-02T21:15:54.491Z,PID output = -1.1740000000000308,app,DEBUG,temperature_automation,2026-09-03 03:00:54.491,1570.904166666667
Pulse experiments,pioreactor01,2026-09-02T21:15:54.497Z,UpdatedHeaterDC: delta_dc=-1.1740000000000308,app,INFO,temperature_automation,2026-09-03 03:00:54.497,1570.904166666667
Pulse experiments,pioreactor01,2026-09-02T21:19:10.885Z,"features={'previous_heater_dc': 23.72, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [42.125, 41.28125, 40.625, 40.0625, 39.5625, 39.125, 38.75, 38.375, 38.0625, 37.8125, 37.5625, 37.3125, 37.114583333333336, 36.895833333333336, 36.75, 36.583333333333336, 36.4375, 36.3125, 36.1875, 36.0625, 35.947916666666664]}",app,DEBUG,temperature_automation,2026-09-03 03:04:10.885,1570.958611111111
Pulse experiments,pioreactor01,2026-09-02T21:19:10.955Z,PID output = 1.6420000000000186,app,DEBUG,temperature_automation,2026-09-03 03:04:10.955,1570.958611111111
Pulse experiments,pioreactor01,2026-09-02T21:19:10.957Z,UpdatedHeaterDC: delta_dc=1.6420000000000186,app,INFO,temperature_automation,2026-09-03 03:04:10.957,1570.958611111111
Pulse experiments,pioreactor01,2026-09-02T21:22:30.036Z,"features={'previous_heater_dc': 25.36, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [42.5625, 41.65625, 40.947916666666664, 40.364583333333336, 39.833333333333336, 39.375, 38.958333333333336, 38.583333333333336, 38.25, 37.947916666666664, 37.6875, 37.4375, 37.1875, 37.0, 36.8125, 36.6875, 36.5, 36.375, 36.25, 36.125, 36.0]}",app,DEBUG,temperature_automation,2026-09-03 03:07:30.036,1571.014166666667
Pulse experiments,pioreactor01,2026-09-02T21:22:30.113Z,PID output = 1.6619999999999946,app,DEBUG,temperature_automation,2026-09-03 03:07:30.113,1571.014166666667
Pulse experiments,pioreactor01,2026-09-02T21:22:30.115Z,UpdatedHeaterDC: delta_dc=1.6619999999999946,app,INFO,temperature_automation,2026-09-03 03:07:30.115,1571.014166666667
Pulse experiments,pioreactor01,2026-09-02T21:23:23.646Z,Adding 0.5 mL media.,app,INFO,dosing_automation,2026-09-03 03:08:23.646,1571.028888888889
Pulse experiments,pioreactor01,2026-09-02T21:23:23.693Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,dosing_automation,2026-09-03 03:08:23.693,1571.028888888889
Pulse experiments,pioreactor01,2026-09-02T21:23:26.988Z,Cleaned up GPIO-13.,app,DEBUG,dosing_automation,2026-09-03 03:08:26.988,1571.029722222222
Pulse experiments,pioreactor01,2026-09-02T21:23:34.592Z,Removing 0.5 mL waste.,app,INFO,dosing_automation,2026-09-03 03:08:34.592,1571.031944444444
Pulse experiments,pioreactor01,2026-09-02T21:23:34.600Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,dosing_automation,2026-09-03 03:08:34.600,1571.031944444444
Pulse experiments,pioreactor01,2026-09-02T21:23:37.724Z,Cleaned up GPIO-12.,app,DEBUG,dosing_automation,2026-09-03 03:08:37.724,1571.032777777778
Pulse experiments,pioreactor01,2026-09-02T21:23:38.835Z,Removing 1.0 mL waste.,app,INFO,dosing_automation,2026-09-03 03:08:38.835,1571.033055555556
Pulse experiments,pioreactor01,2026-09-02T21:23:38.857Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,dosing_automation,2026-09-03 03:08:38.857,1571.033055555556
