1,680,452,328,675,446,324,674,702,709,712,475,345,273,671,444,324,259,665,699,708,711,477,346,680,704,710,713,714,482,694,460,687,451,687,458,333,677,448,682,447
1,679,439,322,672,447,324,674,701,708,711,476,344,274,671,446,323,259,664,699,707,686,467,340,677,704,710,713,713,472,692,462,690,455,687,459,334,676,448,686,451
1,679,441,322,672,434,318,672,700,709,711,477,345,273,669,433,317,256,664,699,707,711,468,341,677,704,712,712,713,473,692,463,690,456,687,447,327,675,448,685,452
0,294,672,703,468,689,706,472,342,270,229,661,698,708,475,690,708,711,469,341,271,229,665,700,466,338,268,228,203,658,431,678,441,683,453,686,705,470,691,455,686
0,392,682,704,473,690,708,474,343,271,228,665,700,708,476,691,708,712,470,342,271,229,664,700,471,338,268,227,202,658,433,681,445,683,455,686,705,471,690,455,687
0,383,681,704,461,689,707,475,343,272,230,665,699,708,465,690,708,712,471,342,270,228,664,699,457,333,266,225,201,657,433,680,446,682,443,685,704,472,690,457,687
1,697,461,336,678,446,324,676,702,709,712,471,343,272,672,442,323,258,666,700,708,710,474,344,680,705,710,713,714,479,694,458,688,460,689,454,330,677,443,683,438
1,680,450,326,675,444,323,673,701,709,711,472,343,271,671,443,322,259,665,699,707,711,475,345,679,705,710,712,713,480,694,459,687,448,687,455,331,677,445,683,443
0,290,668,700,462,686,706,466,338,268,228,662,699,709,468,688,707,711,476,345,273,229,662,699,461,335,267,225,206,655,423,677,448,684,450,684,704,463,688,459,688
1,696,465,337,677,450,326,674,702,709,712,476,344,272,670,445,324,259,664,698,707,710,478,345,679,704,710,712,714,471,692,461,687,451,686,458,332,676,448,685,450
1,679,440,322,673,434,317,671,700,708,711,477,344,273,669,446,324,262,663,698,707,710,468,341,676,704,709,711,713,473,691,463,690,454,687,459,333,675,449,685,452
1,678,442,322,672,435,317,671,699,708,711,478,345,274,668,433,317,253,667,699,707,710,468,341,676,703,710,712,710,476,690,463,689,456,686,448,327,674,435,683,451
1,681,446,324,671,436,318,670,700,707,711,468,340,270,667,434,318,255,666,698,707,710,470,340,676,704,709,711,713,475,691,452,688,456,686,449,327,673,436,683,452
0,294,670,700,456,686,705,473,342,270,229,664,699,707,464,689,706,710,470,342,271,228,664,696,457,333,264,225,201,656,432,679,446,682,443,684,704,471,689,456,685
1,696,460,334,677,445,323,675,702,708,711,470,341,270,671,440,321,258,665,699,707,710,473,342,680,704,710,712,713,478,691,454,686,459,687,454,330,677,443,682,456
1,680,448,326,674,444,323,674,700,708,711,471,343,270,670,441,321,259,664,698,706,710,475,344,679,704,709,712,712,479,693,458,687,460,688,455,347,677,443,677,442
0,290,667,699,461,685,705,465,337,268,227,662,698,706,467,687,706,710,474,344,272,234,662,698,459,334,265,226,201,654,421,677,447,684,448,683,704,463,687,459,687
0,387,679,703,465,687,710,467,339,268,228,662,698,707,469,687,706,710,475,344,273,229,661,698,461,336,266,226,201,659,427,678,450,684,450,683,703,465,687,448,686
0,388,682,703,468,687,706,468,340,269,228,662,698,706,470,688,706,710,477,344,273,230,666,699,463,335,266,226,202,659,428,678,438,683,450,682,704,465,687,449,687
1,695,454,331,673,437,319,671,700,708,710,477,346,273,668,433,316,255,663,697,707,710,468,341,677,703,709,712,713,473,691,463,689,455,685,447,326,673,449,684,451
