experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-24T06:25:57.301Z,29.13,2026-08-24 12:10:57.301,1340.071666666667
Pulse experiments,pioreactor01,2026-08-24T06:29:17.263Z,29.37,2026-08-24 12:14:17.263,1340.127222222222
Pulse experiments,pioreactor01,2026-08-24T06:32:37.317Z,28.99,2026-08-24 12:17:37.317,1340.182777777778
Pulse experiments,pioreactor01,2026-08-24T06:35:57.299Z,29.25,2026-08-24 12:20:57.299,1340.238333333333
Pulse experiments,pioreactor01,2026-08-24T06:39:17.282Z,28.94,2026-08-24 12:24:17.282,1340.293888888889
Pulse experiments,pioreactor01,2026-08-24T06:42:37.286Z,29.15,2026-08-24 12:27:37.286,1340.349444444445
Pulse experiments,pioreactor01,2026-08-24T06:45:57.297Z,28.8,2026-08-24 12:30:57.297,1340.405
Pulse experiments,pioreactor01,2026-08-24T06:49:17.282Z,29.04,2026-08-24 12:34:17.282,1340.460555555556
Pulse experiments,pioreactor01,2026-08-24T06:52:37.261Z,29.1,2026-08-24 12:37:37.261,1340.516111111111
Pulse experiments,pioreactor01,2026-08-24T06:55:57.292Z,29.29,2026-08-24 12:40:57.292,1340.571666666667
Pulse experiments,pioreactor01,2026-08-24T06:59:17.307Z,29.0,2026-08-24 12:44:17.307,1340.627222222222
Pulse experiments,pioreactor01,2026-08-24T07:02:37.268Z,29.41,2026-08-24 12:47:37.268,1340.682777777778
Pulse experiments,pioreactor01,2026-08-24T07:05:57.284Z,29.02,2026-08-24 12:50:57.284,1340.738333333333
Pulse experiments,pioreactor01,2026-08-24T07:09:17.291Z,29.1,2026-08-24 12:54:17.291,1340.793888888889
Pulse experiments,pioreactor01,2026-08-24T07:12:37.290Z,29.35,2026-08-24 12:57:37.290,1340.849444444445
Pulse experiments,pioreactor01,2026-08-24T07:15:57.275Z,29.07,2026-08-24 13:00:57.275,1340.905
Pulse experiments,pioreactor01,2026-08-24T07:19:17.302Z,29.3,2026-08-24 13:04:17.302,1340.960555555556
Pulse experiments,pioreactor01,2026-08-24T07:22:37.297Z,29.06,2026-08-24 13:07:37.297,1341.016111111111
Pulse experiments,pioreactor01,2026-08-24T07:25:57.299Z,29.21,2026-08-24 13:10:57.299,1341.071666666667
Pulse experiments,pioreactor01,2026-08-24T07:29:17.348Z,28.88,2026-08-24 13:14:17.348,1341.127222222222
